gene,ss&rd_RNA,IVT_neg,type,length
MTX75_02830,14.511607756030687,6.974844717519535,mRNA,951
MTX75_02835,13.529940172534495,10.528694168827107,mRNA,720
MTX75_02840,19.25609462757718,24.84298624105273,mRNA,801
MTX75_02845,11997.614403881771,24027.850692504373,mRNA,507
MTX75_02850,67.93275400435728,194.27423131601486,mRNA,717
MTX75_02855,59.675781749581795,67.25553689592982,mRNA,789
sarA,4210.517381692735,2893.2851575936893,mRNA,375
MTX75_02865,0.8728993659699673,6.113435323835095,mRNA,930
MTX75_02870,3.6079840460091988,4.211477667530843,mRNA,225
MTX75_02875,3.9793941683924987,0.0,mRNA,204
MTX75_02880,8.682314549219997,20.269143854426517,mRNA,561
mnhA2,3.0404359938279764,5.126330494185483,mRNA,2403
mnhB2,1.905625376413309,13.34623204499211,mRNA,426
mnhC2,4.70606614696852,21.972926961030485,mRNA,345
mnhD2,2.7114108562193375,9.49481438070581,mRNA,1497
mnhE2,3.361475819263229,11.771210871980616,mRNA,483
mnhF2,10.716784295076828,25.01867921305451,mRNA,303
mnhG2,14.82733169592821,23.797733395294145,mRNA,438
MTX75_02920,36.55666654546765,16.233669423301706,mRNA,2043
MTX75_02925,380.5841235629058,699.9883445791185,mRNA,930
MTX75_02930,269.6289152662788,163.02494196893588,mRNA,837
MTX75_02935,169.1242521566812,50.945294365292455,mRNA,744
MTX75_02940,195.08285830166014,133.68993060882795,mRNA,645
MTX75_02945,38.810983761851936,12.584096616128019,mRNA,753
MTX75_02950,33.95749690361598,30.966747555373853,mRNA,765
tagH,210.35227739940422,109.65734304136913,mRNA,795
tagG,87.86972215372957,252.92176767182463,mRNA,813
MTX75_02965,15.441779544740456,9.441492053567785,mRNA,1104
MTX75_02970,21.40329518819016,27.66012874861359,mRNA,1062
tagD,69.17563396483801,33.24850790155928,mRNA,399
pbp4,15.03326685837166,35.82680654670336,mRNA,1296
MTX75_02985,27.247796180798638,56.48205725985376,mRNA,1728
MTX75_02990,157.07930541771753,61.63138050045137,mRNA,1230
MTX75_02995,8.728993659699674,30.567176619175477,mRNA,93
MTX75_03000,56.455865468129545,126.11709202228155,mRNA,834
MTX75_03005,17.293908491209503,118.74467107699745,mRNA,798
MTX75_03010,12.924121955853845,82.02952770339925,mRNA,1005
MTX75_03015,52.68295288420511,51.245856573937246,mRNA,1017
dhaK,5.864370353420523,61.607529347006924,mRNA,969
dhaL,9.713803200793997,69.65136142454857,mRNA,585
MTX75_03030,31.308952465369078,135.74184217661394,mRNA,363
MTX75_03035,1509.4848915381856,254.9719913173794,mRNA,498
MTX75_03040,140.6201647145439,47.91147346488739,mRNA,1068
MTX75_03045,6.9982449168281855,10.891752588441836,mRNA,1044
MTX75_03050,60.55357839455998,35.34107133592316,mRNA,429
MTX75_03055,41.630585146259975,13.082992754163861,mRNA,507
graX,11.421378067723925,21.535965345328176,mRNA,924
graR,3.6079840460091988,26.67269189436201,mRNA,675
graS,7.018412769614436,20.93602010516053,mRNA,1041
vraF,2.130699239769212,32.33221043970529,mRNA,762
vraG,9.449482025262185,18.55055639269538,mRNA,1890
MTX75_03085,266.65804417713616,653.1879197942254,mRNA,618
MTX75_03090,109.52808711099352,199.29313962422742,mRNA,1008
MTX75_03095,102.74616221247999,489.2280448372295,mRNA,798
MTX75_03100,66.7057515483096,49.95008396373791,mRNA,645
MTX75_03105,6.415871211522633,9.251153872191184,mRNA,2151
sarX,99.21956126525296,102.65476814606431,mRNA,360
MTX75_03115,124.54338234132173,149.34005536537197,mRNA,717
MTX75_03120,311.70241916471866,275.87844214521664,mRNA,474
MTX75_03130,20.1375853730746,47.01184373057686,mRNA,645
MTX75_03135,44.94374590184469,106.01557104251518,mRNA,867
MTX75_03140,41.88630127123701,32.594974576712914,mRNA,1221
MTX75_03145,66.40461434372757,21.31576120069292,mRNA,489
MTX75_03150,8.235615757194909,6.866539675322027,mRNA,690
MTX75_03155,7.313481174342971,32.01292145927161,mRNA,444
MTX75_03160,12.299945611394996,86.1438613813127,mRNA,396
MTX75_03165,86.59161710422076,69.48938151425891,mRNA,300
MTX75_03170,10.465147094778061,10.470524587783865,mRNA,543
MTX75_03175,94.49482025262185,38.43808982270214,mRNA,567
MTX75_03180,22.992055195156656,30.966747555373853,mRNA,459
MTX75_03185,29.670921430996696,171.78395749138966,mRNA,684
MTX75_03190,49.115536242762204,54.08575771657761,mRNA,876
MTX75_03195,5.969091252588747,33.0957114498058,mRNA,1632
MTX75_03200,6.789217290877525,9.623000046777465,mRNA,1674
mgrA,3585.434145721641,232.62722927070703,mRNA,444
MTX75_03210,14.887312811203001,25.555082934046382,mRNA,927
MTX75_03215,66.0868364863071,41.69779868842419,mRNA,909
MTX75_03220,138.11813926128963,59.223904699652486,mRNA,288
MTX75_03225,6.2686981494368315,9.146548988363318,mRNA,1554
MTX75_03230,34.267970742663785,31.03436054130261,mRNA,1374
MTX75_03235,71.21021143439206,43.22306027202708,mRNA,285
MTX75_03240,11.82227782066121,13.799744784385044,mRNA,618
MTX75_03245,47.978511250122324,20.161329259456167,mRNA,423
norA,13.216908137694363,60.89861665774035,mRNA,1167
MTX75_03255,37.63294617526151,69.0291869346943,mRNA,453
ybaK,16.807379096316144,5.885605435990308,mRNA,483
MTX75_03265,129.46295694503593,865.8302616482528,mRNA,765
pfkB,66.10719954007081,408.4584610772992,mRNA,921
MTX75_03275,63.40216987435766,100.12739783830986,mRNA,1959
nagA,7.554788928826366,19.240253303440397,mRNA,1182
MTX75_03285,50.51177664412878,47.73008023201623,mRNA,1350
MTX75_03290,8.697818682343602,6.768446251388855,mRNA,840
csbB,30.524865023400995,37.55662249246255,mRNA,984
saeS,92.24959208546245,137.29177907646712,mRNA,1056
saeR,48.44782070514535,143.4477109464654,mRNA,687
MTX75_03310,53.09217029728726,61.97269352537475,mRNA,474
MTX75_03315,263.2355707037323,124.62535954938208,mRNA,441
MTX75_03320,87.42422880714597,38.87517846951548,mRNA,585
queE,25.013334772752845,23.888633828431253,mRNA,714
queD,27.05988034506899,31.58608250648133,mRNA,420
queC,1.2134475491062326,15.58057881485626,mRNA,669
MTX75_03340,4.099981870464998,9.571540153479189,mRNA,594
MTX75_03345,6.342159455875544,9.870650783275414,mRNA,1152
MTX75_03350,2.665998063553595,9.335787932950145,mRNA,609
MTX75_03355,19.608608945702166,334.1715975323387,mRNA,207
MTX75_03360,6.850602619004808,105.28694168827107,mRNA,711
MTX75_03365,7.269818600167789,71.65797822365911,mRNA,1005
ltaS,178.16860938175256,242.6318857143929,mRNA,1941
MTX75_03375,0.8617796288238531,10.059261944739275,mRNA,1884
recQ,8.655517282092774,20.206584768456064,mRNA,1782
MTX75_03385,9.130634472262543,9.688982363951327,mRNA,978
MTX75_03390,11.788462724584509,13.760273567179983,mRNA,1515
hisC,10.731963876231328,6.263529108933974,mRNA,1059
MTX75_03400,83.72117675822449,33.156661194648905,mRNA,543
MTX75_03405,45.98411039031331,24.77339804429908,mRNA,918
MTX75_03410,7.958788336784997,9.290024266612155,mRNA,102
MTX75_03415,316.95636738845747,31.46024154032004,mRNA,1506
MTX75_03420,0.0,0.0,mRNA,246
queF,66.43443677531907,9.456910930084229,mRNA,501
MTX75_03430,30.898825307518223,6.5576641881968145,mRNA,867
nrdI,18.311197225986533,73.62169606773843,mRNA,399
nrdE,26.597318287888324,76.4905131923337,mRNA,2106
nrdF,256.40071808445,60.44250356178525,mRNA,972
MTX75_03450,0.0,0.0,mRNA,156
MTX75_03455,19.209174319030456,3.899516358824855,mRNA,972
MTX75_03460,6.786176889045515,4.950796631109926,mRNA,957
MTX75_03465,3.1960488596538172,11.191918998359524,mRNA,762
MTX75_03470,25.24536941814016,23.021926025132164,mRNA,1029
MTX75_03475,154.6278876861085,72.19676001481447,mRNA,315
murB,52.714052620264255,69.73550683249124,mRNA,924
MTX75_03485,10.949084532686873,25.56099162374211,mRNA,519
MTX75_03490,22.165089702445588,182.18593664147932,mRNA,879
ytxJ,189.67205849347422,301.1009734262705,mRNA,321
MTX75_03500,39.68782450610119,48.01084540985161,mRNA,1125
pepT,58.88335820809633,35.524689371592686,mRNA,1227
MTX75_03510,13.119941985487996,19.143080306958378,mRNA,495
MTX75_03515,8.522796959076848,6.217732776866403,mRNA,762
MTX75_03520,65.9442462190757,22.119105396695605,mRNA,1071
MTX75_03525,23.831144622077804,21.535965345328176,mRNA,1056
MTX75_03530,98.6294704166066,26.567732949376815,mRNA,642
fakB1,97.37811612066349,64.48369785060203,mRNA,867
MTX75_03540,0.7495811729936007,2.624882202754681,mRNA,1083
MTX75_03545,3.6079840460091988,2.8076517783538955,mRNA,675
raiA,3153.6802957132763,352.2427002031687,mRNA,573
secA,42.962369268237495,101.41976728976823,mRNA,2532
MTX75_03560,7.7313943843054265,9.024595001851809,mRNA,105
prfB,22.65138498732147,25.587285558805753,mRNA,1111
MTX75_03575,0.9664242980381783,2.2561487504629523,mRNA,840
MTX75_03580,13.716990036670918,13.100218551075205,mRNA,651
MTX75_03585,34.25301309502403,11.994714875878984,mRNA,237
uvrB,7.35767139291906,35.30770552084015,mRNA,1986
uvrA,10.835357777793694,16.308936172998788,mRNA,2847
hprK,9.571018771567811,53.828372117154665,mRNA,933
lgt,15.462788768610853,39.482603133101655,mRNA,840
MTX75_03610,21.71471879542573,70.1912944588474,mRNA,486
MTX75_03615,12.40244515815662,46.0630369886186,mRNA,1440
trxB,124.89175543877997,107.31169056689168,mRNA,936
rapZ,21.36306343031762,77.92619039427959,mRNA,912
MTX75_03630,34.23237874978607,118.92350341295679,mRNA,996
whiA,60.99211125396503,141.38532169567833,mRNA,945
clpP,1115.5297611640685,515.6911429629605,mRNA,588
MTX75_03645,33.262975839453574,18.888687213178198,mRNA,903
MTX75_03650,24.482748883633846,251.18456088487528,mRNA,630
MTX75_03655,3083.0650653509074,2725.934990278285,mRNA,1014
gap,3871.0885205809373,3451.974536242454,mRNA,1011
MTX75_03665,164.26778748517947,392.24026890920135,mRNA,1191
tpiA,120.38450704696048,317.1043716201865,mRNA,762
gpmI,108.02560928268646,165.42118308730338,mRNA,1518
eno,843.5217873083574,424.05223411000213,mRNA,1305
MTX75_03685,42.44687112951998,30.966747555373853,mRNA,459
secG,281.00644973725485,1814.1749952440555,mRNA,234
MTX75_03695,9.859875429377364,70.33338209945235,mRNA,741
rnr,38.99906901817781,79.86367258275936,mRNA,2373
smpB,92.52733279281654,301.5961426425314,mRNA,465
MTX75_03715,12.527722381976382,70.1912944588474,mRNA,324
MTX75_03720,16.567273680654484,64.46139287037006,mRNA,147
MTX75_03725,2.22715064568469,20.797420580399223,mRNA,729
MTX75_03735,1.5551655370729303,1.8152920980736393,mRNA,522
MTX75_03740,1.5288067991564398,10.70714661236655,mRNA,531
clfA,5.466642493953331,23.29074770679936,mRNA,2970
vwb,3.7808216050994594,22.69658623220215,mRNA,1503
MTX75_03760,4.66549661121879,5.445876294220918,mRNA,522
MTX75_03765,9.453233308321044,9.65513439062748,mRNA,687
MTX75_03770,6381.2852157028365,9438.110026563523,mRNA,201
MTX75_03775,29.65466339185642,64.90290925989314,mRNA,219
MTX75_03780,11.393633829502733,26.598806321247434,mRNA,285
MTX75_03785,2.848408457375683,8.31212697538982,mRNA,570
MTX75_03790,94.49482025262185,85.23228612860039,mRNA,189
MTX75_03795,68.42728363120895,39.93642615762007,mRNA,261
MTX75_03800,83.56727753624246,13.93503639991823,mRNA,204
MTX75_03805,972.7855718986826,1075.5261005371487,mRNA,237
MTX75_03810,25.10710547480628,68.38224047794927,mRNA,582
MTX75_03815,44.661938433609,9.199829856256697,mRNA,618
MTX75_03820,1457.9535531373535,143.57310230218786,mRNA,495
MTX75_03825,80.60389890020551,60.48398777836849,mRNA,423
aroD,13.586550800871457,6.60796705156513,mRNA,717
MTX75_03835,114.25282812362464,68.4365120973762,mRNA,540
MTX75_03840,235.193352531908,26.567732949376815,mRNA,321
MTX75_03845,236.48971057875423,615.7958942440057,mRNA,357
gcvH,485.79942666738026,1191.3176000476026,mRNA,381
MTX75_03855,10.158999446954228,21.56046587473128,mRNA,879
MTX75_03860,46.14863314662928,149.36054518568687,mRNA,387
MTX75_03865,46.46646119860331,172.2877227626254,mRNA,297
MTX75_03870,11.86836857239868,38.7899258851525,mRNA,1026
MTX75_03875,30.325727972922145,74.88079904553763,mRNA,696
MTX75_03880,83.94488428214831,123.34711051801102,mRNA,822
MTX75_03885,13350.928656405573,1146.8177648507065,mRNA,195
MTX75_03890,132.44096366072498,38.92651013122699,mRNA,852
sufC,80.96657111123004,208.91582130271112,mRNA,762
sufD,76.33865326705244,141.26802955880407,mRNA,1308
MTX75_03905,81.76366722970486,158.30914253847953,mRNA,1251
MTX75_03910,85.54413786505681,216.00804810884003,mRNA,465
sufB,322.27969080500617,221.64482788882816,mRNA,1398
MTX75_03920,2.3194183152916277,3.6098380007407225,mRNA,1050
MTX75_03925,18.03992023004599,5.264347084413553,mRNA,180
MTX75_03930,19.142037543135622,35.54703819057384,mRNA,933
MTX75_03935,3.3545306212895443,16.967730272076743,mRNA,726
MTX75_03940,46.90379259811958,85.63337923979381,mRNA,675
MTX75_03945,238.90705169520365,338.6255692136286,mRNA,333
MTX75_03950,8.326117029251998,0.0,mRNA,195
MTX75_03955,1.0570265759792572,0.0,mRNA,768
MTX75_03960,3.6079840460091988,0.0,mRNA,225
MTX75_03965,1.8039920230045994,2.1057388337654217,mRNA,450
MTX75_03970,3.6567405871714853,8.536779055805763,mRNA,222
MTX75_03975,11.274950143778744,13.160867711033884,mRNA,144
MTX75_04000,1.2469990942428104,0.0,mRNA,651
ssb1,1.8283702935857427,2.1341947639514407,mRNA,444
MTX75_04010,0.0,0.0,mRNA,675
MTX75_04015,467.3979332330098,104.91880552852189,mRNA,858
MTX75_04020,1.0529136321038517,4.916121790892035,mRNA,771
MTX75_04060,0.0,0.0,mRNA,201
MTX75_04065,3.260226547598673,0.0,mRNA,249
MTX75_04085,3.425301309502404,19.99119145979831,mRNA,237
MTX75_04090,4.66549661121879,27.22938147110459,mRNA,174
MTX75_04095,2.236353747526363,18.272940293005725,mRNA,363
MTX75_04100,5.52242456021816,51.569114296296036,mRNA,147
MTX75_04105,3.8656971921527132,22.561487504629515,mRNA,420
MTX75_04110,1.840808186739387,2.1487130956790015,mRNA,441
MTX75_04115,0.6352084588044363,2.2243720074986846,mRNA,1278
MTX75_04140,0.8326117029251996,1.9437589234757735,mRNA,975
MTX75_04145,2.818737535944686,3.290216927758471,mRNA,288
MTX75_04170,5.579356772179173,1.6281485828083158,mRNA,582
MTX75_04185,0.4681640198108822,1.3661800392076697,mRNA,3468
MTX75_04190,3.425301309502404,7.996476583919323,mRNA,948
MTX75_04225,1.2824587841264923,0.4989902449681094,mRNA,1899
MTX75_04230,0.6552029139241885,0.7647961865976107,mRNA,1239
MTX75_04235,8.199963740929997,0.0,mRNA,396
MTX75_04245,0.5745197525492355,0.6706174629826184,mRNA,1413
MTX75_04250,33.46114236218208,154.53405957472046,mRNA,558
MTX75_04260,7.7313943843054265,6.016396667901205,mRNA,315
MTX75_04265,6.238589128546165,13.653926155539477,mRNA,1041
MTX75_04270,8.361198983026933,22.18123771522565,mRNA,1068
MTX75_04275,28.992728941145344,22.561487504629515,mRNA,84
MTX75_04280,23.904487937340097,51.341335522902504,mRNA,849
MTX75_04285,7.8434435782808665,29.755005259728787,mRNA,828
MTX75_04290,15.374932014243745,25.84315841439381,mRNA,1320
lipA,320.1201531017966,114.57696595488324,mRNA,918
MTX75_04300,73.991860318548,39.482603133101655,mRNA,384
MTX75_04305,94.25351580866727,3.5489980344361034,mRNA,267
MTX75_04310,20.52818508936268,102.38247433135325,mRNA,435
MTX75_04315,35.38599737432098,54.668219722756135,mRNA,780
MTX75_04320,56.6566244724882,71.06868563958298,mRNA,960
MTX75_04325,29.253924697371883,597.5745339064035,mRNA,111
MTX75_04330,53.05858891189998,1994.258542566076,mRNA,153
dltA,29.509746055322143,258.0179990755779,mRNA,1458
dltB,60.80121262719205,134.92326601533998,mRNA,1215
dltC,212.36868118914904,363.8396845683291,mRNA,237
dltD,173.26607057684478,174.8515281608788,mRNA,1176
MTX75_04355,511.1310731846365,31.19613087059884,mRNA,243
MTX75_04360,87.69405667383468,99.43766715003379,mRNA,324
MTX75_04365,126.53352499384371,36.47970092297843,mRNA,1065
MTX75_04370,54.80482095203846,47.978859503515935,mRNA,237
MTX75_04375,81.17964103520696,189.51649503888797,mRNA,360
MTX75_04380,514.3391648715345,616.8299486997718,mRNA,1209
MTX75_04385,23.099897855546697,18.617812859511346,mRNA,1476
MTX75_04390,28.97071472023331,11.51201184746472,mRNA,1317
MTX75_04395,205.6550906225243,20.215092804148046,mRNA,375
MTX75_04400,14.759934733673992,13.126683639057175,mRNA,1155
mnhG1,306.9818358474213,138.0232176753806,mRNA,357
mnhF1,309.255775372217,135.36892502777712,mRNA,294
mnhE1,148.82934189787943,71.06868563958298,mRNA,480
mnhD1,43.3825736995094,37.97925752282324,mRNA,1497
mnhC1,52.220821718554184,102.51623269647446,mRNA,342
mnhB1,18.922993248299992,64.05569179636072,mRNA,429
mnhA1,23.618349428364454,25.993534232266427,mRNA,2406
MTX75_04440,8.456212607834058,2.4676626958188534,mRNA,384
MTX75_04445,602.6973349583546,135.59681884095514,mRNA,594
ygs,2746.792615979622,368.5042959089488,mRNA,378
MTX75_04455,7.916454356270183,17.64116310202414,mRNA,1128
MTX75_04460,14.313790610741782,19.890480167809397,mRNA,1191
MTX75_04465,75.6372559042892,101.98879652695175,mRNA,1245
MTX75_04470,1.7457987319399346,2.0378117746116984,mRNA,930
argH,8.823874025565974,7.55319364285423,mRNA,1380
MTX75_04480,2.019394055602163,1.5714468908697177,mRNA,1206
MTX75_04485,211.4814972914175,76.1196132476014,mRNA,1332
MTX75_04490,43.690431807142645,27.966843885947004,mRNA,576
lepB,108.23952138027596,131.75908702703637,mRNA,525
lepB1,169.1242521566812,210.57388337654214,mRNA,576
addB,3.037810401432615,4.364225562208128,mRNA,3474
addA,3.332497579441993,7.001840949712609,mRNA,3654
MTX75_04515,238.2348269582486,93.39406455404777,mRNA,903
MTX75_04520,224.80515978980392,82.60975424772037,mRNA,390
MTX75_04525,70.26939315120421,64.0355659015225,mRNA,1317
MTX75_04530,8.855960840204396,39.05188382619509,mRNA,825
MTX75_04535,625.2671380705261,263.7284558793587,mRNA,309
MTX75_04540,3.130895246536908,2.0883360334863683,mRNA,1815
clpB,15.240622263314718,89.31237122522305,mRNA,2610
MTX75_04550,0.9330993222437581,0.0,mRNA,870
MTX75_04555,0.7083738310227483,0.0,mRNA,1146
MTX75_04560,1.2644803899564947,1.4759851638542674,mRNA,642
MTX75_04565,1.4470524248699992,0.8445476606011049,mRNA,1122
MTX75_04570,3.1464977145429054,0.0,mRNA,516
MTX75_04575,87.71133629091327,34.85360828301387,mRNA,435
MTX75_04580,999.4697740356128,917.0152985752642,mRNA,186
MTX75_04585,43.95076107001651,188.10819836662446,mRNA,942
fabF,276.46721123636746,196.36648883547429,mRNA,1245
MTX75_04595,32.733726223873774,5.094529436529246,mRNA,372
MTX75_04600,16.63876137722689,28.621692886131946,mRNA,927
MTX75_04605,9.853737940781423,30.08198333950602,mRNA,1071
MTX75_04610,5.247068210955205,40.248193775571764,mRNA,1083
MTX75_04615,7.756016659414677,46.27260494580067,mRNA,942
MTX75_04620,8.333658801923422,59.51001051945757,mRNA,1656
MTX75_04625,0.4730748312074998,0.5522042396237994,mRNA,1716
MTX75_04630,0.8224887642878113,0.9600632980693413,mRNA,987
MTX75_04635,0.8275192766076145,1.9318704896930474,mRNA,981
MTX75_04645,3.681616373478774,2.1487130956790015,mRNA,882
trpS,59.03973893469597,11.485848184175026,mRNA,990
spxA,26887.681106509466,5565.850599248149,mRNA,396
mecA,671.9870285692132,119.76389617040834,mRNA,720
pepF,8.97508469156517,13.095390757247648,mRNA,1809
yjbH,34.2020792465556,43.44554099404494,mRNA,807
MTX75_04680,28.834298728352202,88.02678731314468,mRNA,366
MTX75_04685,21.866569975813324,25.524107075944503,mRNA,594
MTX75_04690,25.660231361703353,550.0335057163127,mRNA,348
MTX75_04695,21.69896065406476,295.00209133411806,mRNA,636
MTX75_04700,113.2506103330665,273.7460483895048,mRNA,810
MTX75_04705,82.6038452638948,155.15970354061,mRNA,855
mgtE,2.342846783122856,11.622584472081872,mRNA,1386
MTX75_04715,8.799961087827313,15.407845125112843,mRNA,1845
fabI,353.77898038689415,1015.1791498192051,mRNA,771
cozEa,190.61517922631472,34.90174862594622,mRNA,1086
MTX75_04730,21.730687848812572,5.435463528839999,mRNA,1569
MTX75_04735,14.97384683126347,3.7453852774483782,mRNA,759
MTX75_04740,679.6805239614387,395.75503375767784,mRNA,510
MTX75_04745,21.81149045446367,22.277337787946525,mRNA,1191
MTX75_04750,17.25757675068175,28.201859380786892,mRNA,1176
MTX75_04755,9.293292239720662,20.419285660755605,mRNA,1485
MTX75_04760,24.882648593166884,72.61168392294556,mRNA,261
MTX75_04765,68.03923848760148,45.46940859858156,mRNA,1563
MTX75_04770,132.2703106419417,81.32237660250787,mRNA,804
MTX75_04775,1.0474792391639607,6.520997678757435,mRNA,2325
MTX75_04780,66.30566707069885,49.50578052892217,mRNA,1359
MTX75_04785,15.03326685837166,10.027327779835343,mRNA,1512
MTX75_04800,1.4242042286878416,0.0,mRNA,570
MTX75_04805,5259.995919130533,1228.8284153206432,mRNA,219
MTX75_04810,27.142129221497765,8.640569682624069,mRNA,987
MTX75_04815,1862.0866813725438,85.6571728989324,mRNA,177
MTX75_04820,733.7131735354526,141.43022017827457,mRNA,603
MTX75_04825,360.7984046009198,165.4509083672831,mRNA,63
MTX75_04840,0.41312794419952653,0.482230267274524,mRNA,1965
MTX75_04850,2.5289607799129894,0.0,mRNA,642
MTX75_04855,1637.5412126345873,29.306674490549682,mRNA,291
MTX75_04860,11.7651653674213,0.0,mRNA,138
MTX75_04865,138.7103110125385,111.48029119934584,mRNA,357
MTX75_04870,0.8456212607834059,39.482603133101655,mRNA,960
MTX75_04875,1113.145077831247,78.96520626620331,mRNA,132
MTX75_04880,623.8805746224239,43.86955903677961,mRNA,216
MTX75_04885,2.941291341855325,12.016444431813547,mRNA,552
MTX75_04890,31.987717979794017,45.41130072816804,mRNA,939
MTX75_04895,15.462788768610853,72.19676001481447,mRNA,105
MTX75_04900,4.295219102391902,10.743565478395007,mRNA,1323
menD,5.819329106466449,15.283588309587739,mRNA,1674
menH,15.145455417016223,56.572088071309835,mRNA,804
menB,577.738321235962,358.5135642159011,mRNA,822
sspB,0.6867989935296698,0.8016772209766834,mRNA,1182
sspA,0.78891779431688,1.8417540820105727,mRNA,1029
MTX75_04935,12.651372628863422,4.9225063646464395,mRNA,1155
MTX75_04940,11.241493318426285,7.49817982349705,mRNA,1011
MTX75_04945,9.66424298038178,4.5122975009259045,mRNA,420
MTX75_04950,36.56740587171485,0.0,mRNA,111
MTX75_04955,16.248927348920528,17.95525907093814,mRNA,3747
MTX75_04965,91.34864065532844,138.817814837402,mRNA,471
MTX75_04970,12.663490801879576,105.02761424568914,mRNA,1218
fmtA,27.195859643285413,29.363946048738917,mRNA,1194
qoxD,10154.729290783953,1134.3818878671786,mRNA,279
qoxC,3793.7416404571964,501.93725171190624,mRNA,606
qoxB,801.1846925696897,154.35732627601735,mRNA,1989
qoxA,513.1792021844146,122.21318027030921,mRNA,1101
MTX75_05000,25.771314614351414,15.04099166975301,mRNA,126
MTX75_05005,3732.2212324991374,619.8023737120864,mRNA,318
folD,325.2842759250453,161.78237381368487,mRNA,861
purE,42.01844774079036,13.733079350644054,mRNA,483
purK,16.596726611642314,17.688206203629544,mRNA,1125
MTX75_05025,10.363358430026421,33.602215432426945,mRNA,705
purS,21.52490481994124,61.01856847842983,mRNA,264
purQ,8.456212607834058,16.92111562847214,mRNA,672
purL,6.3016159707694905,20.7689309631658,mRNA,2190
purF,5.466642493953331,28.076517783538957,mRNA,1485
purM,4.73350676590128,23.942803066137447,mRNA,1029
purN,5.726958803189204,33.424425932784466,mRNA,567
purH,4.939937588349308,23.064887834347417,mRNA,1479
purD,25.368637823502176,28.852671520343517,mRNA,1248
MTX75_05070,7.0416045507614475,5.871019053249317,mRNA,807
MTX75_05075,6.373847618752867,13.527230195495212,mRNA,1401
MTX75_05080,22.549900287557488,8.225542319396178,mRNA,576
graF,30.06653371674332,21.057388337654213,mRNA,135
MTX75_05090,379.5899881738844,192.29490044455065,mRNA,1296
MTX75_05095,8.304822612297388,25.042674109997982,mRNA,1173
MTX75_05100,17.94025216247668,95.97980872135209,mRNA,543
MTX75_05105,1571.9054088090636,1259.8943022248168,mRNA,267
ptsP,739.5422795877492,425.0064504798796,mRNA,1719
nrdH,31.22293885969499,24.29698654344717,mRNA,234
MTX75_05120,5.960326067195812,16.001759860111683,mRNA,1362
MTX75_05125,15.121697839891496,22.29605823986917,mRNA,1020
MTX75_05130,107.74974979031997,37.16009706644862,mRNA,663
MTX75_05135,95.13986199061357,207.03951607605248,mRNA,1698
MTX75_05140,63.0161597076949,199.0355883970056,mRNA,219
MTX75_05145,105.59953305392777,169.48629637624126,mRNA,123
def,52.94324415339585,77.2485713473728,mRNA,552
MTX75_05155,23.305160105801043,256.92028833023085,mRNA,627
pdhA,179.42669986218252,3013.0228029767495,mRNA,1113
MTX75_05165,210.83465054133507,1782.772754967044,mRNA,978
MTX75_05170,372.30879453888423,920.466812717878,mRNA,1293
lpdA,1901.1152609168937,1104.50267186843,mRNA,1407
MTX75_05185,1.844991841709249,7.896520626620332,mRNA,1320
MTX75_05190,132.35811038348962,223.16253944796588,mRNA,276
MTX75_05195,19.54324691588316,84.22955335061685,mRNA,540
MTX75_05200,12.603231941538981,38.07637343247063,mRNA,1095
MTX75_05205,7.121021143439206,32.06106119078931,mRNA,798
MTX75_05210,5.011088952790554,36.26550213707115,mRNA,810
MTX75_05215,15.873114168895215,96.16991601135376,mRNA,1074
MTX75_05220,77.20024686681445,173.72345378564728,mRNA,1020
MTX75_05225,334.38280712120957,74.45290876527741,mRNA,420
MTX75_05230,12.599944284843653,15.407845125112843,mRNA,1353
MTX75_05235,97.67956807488318,10.785491587578989,mRNA,615
MTX75_05240,308.8355908948091,479.5133539933216,mRNA,828
MTX75_05245,723.006177969812,286.248872714987,mRNA,192
typA,95.32457848831122,69.73550683249124,mRNA,1848
MTX75_05255,531.533363920998,45.12297500925903,mRNA,168
MTX75_05260,149.58567395721366,23.54242174396123,mRNA,483
MTX75_05265,829.4441584032018,1043.714030648948,mRNA,276
ftsW,70.79235200299222,81.08896486993984,mRNA,1227
MTX75_05275,20.68870087199019,15.367685667792829,mRNA,3453
MTX75_05280,100.58442365107881,132.99403160623712,mRNA,912
cyoE,104.14493422279843,219.23234897590655,mRNA,912
MTX75_05290,180.98491399624064,338.4223125694428,mRNA,462
MTX75_05295,34.4114085313016,73.03140463926316,mRNA,1038
MTX75_05300,70.91554849052562,30.496907247637143,mRNA,435
MTX75_05305,25.396004207346298,42.93253932919792,mRNA,927
MTX75_05310,6.367030669427997,100.33226207941127,mRNA,255
MTX75_05315,18.733763315816994,119.05523406289115,mRNA,390
rsmD,35.88050432495336,83.76419670227092,mRNA,543
coaD,68.91025429489618,88.28408153985461,mRNA,483
MTX75_05330,2.136306343031762,3.324850790155929,mRNA,1140
MTX75_05335,1374.8165014026986,2170.269539961459,mRNA,558
rpmF,3163.2067024063404,1524.845362381857,mRNA,174
isdA,3.08374704787111,1.799776780996087,mRNA,1053
isdC,7.121021143439206,6.926772479491518,mRNA,684
isdD,1.5075142253520328,7.918516505803118,mRNA,1077
isdE,0.9235454042685661,3.2340698812096917,mRNA,879
isdF,1.6807379096316144,4.904671196658591,mRNA,966
srtB,2.2089698240872644,2.5784557148148015,mRNA,735
