gene,tot_RNA,rd_RNA_1,rd_RNA_2,ss_rd_RNA,IVT_neg,IVT_pos,NGS_116,NGS_117,type,length
ybhL,86.6190203196182,250.17409023109363,46.804422775651354,67.67469713947791,132.2801429050435,51.934144378428556,87.20562672742984,142.39930857618288,mRNA,705
ybhR,55.16387472929615,12.255766354869086,29.807694721620777,7.561238923490377,30.781261104389163,11.024863531102719,13.884364688987814,15.77180983405348,mRNA,1107
ybhS,17.950149713501126,11.96396239403887,58.19597540887866,8.119330367843238,39.537334125311894,10.762366780362179,16.2645414928143,4.811340797590719,mRNA,1134
ybhF,23.437501180322716,7.810669749476156,18.996613734504436,18.311518512121253,40.26662381176843,3.513104182190763,24.776037299934732,20.731145115421985,mRNA,1737
ybhG,40.75169124146202,27.161428137817982,33.03014820503925,53.623489014158785,71.80834738435027,6.108370334800156,18.46245250535677,10.923043972908662,mRNA,999
rhlE,29.824864139355714,29.817875505143036,24.173712862149596,50.283069746587216,19.707840394770855,8.94104317137781,131.7427860917958,133.50360403899418,mRNA,1365
ybiB,105.68779737855805,14.088404314475682,68.52984020110947,39.98270077486781,63.31885584778924,44.35704439382917,73.41844430868511,67.98829239212307,mRNA,963
glnQ,197.07923710341902,37.530106099142685,45.639167436838456,39.36236661166401,198.44132513683513,75.96176719251478,144.55870488634116,209.79043003071504,mRNA,723
glnH,163.4977491976729,36.32431955780476,176.69139521731836,48.182400802820005,309.70594162545524,57.18317771252676,436.20324533740506,671.9646087430316,mRNA,747
dps,7714.0768393771095,134.59457693293731,327.3523616749425,558.0194325535898,469.70352940870544,169.50727679070428,247.01772392211717,394.04881132267997,mRNA,504
yliM,1233.6648348551685,2672.314145650319,0.0,786.3001095073312,1956.4510646445246,369.8340584524458,5146.618436464852,5340.325848554921,mRNA,66
ompX,1380.7004692419762,6678.395101025931,3389.238870178707,2566.240529941218,1880.3036637111707,4186.435533761116,5909.702239156525,3791.750547593373,mRNA,516
mntS,157.79433934194012,3260.3188682173836,3069.499354124112,207.635137694359,1126.0968337198137,283.82613788210955,202.55027835818737,329.90133040968556,mRNA,129
ybiV,24.945428645968477,83.13194457622598,40.4376446774929,20.515420314470212,32.96715948389978,7.478262211354603,39.55512572609065,32.094473320399274,mRNA,816
moeB,81.42187910044112,126.62657797850744,131.9884722273368,41.29343800896565,102.82237261965115,8.136349285953806,145.50258819471668,107.6662598321661,mRNA,750
moeA,65.87530671556723,0.0,26.696697456985603,25.73390587018982,24.66669020284022,4.937105149243815,99.48214699488356,64.44861066442638,mRNA,1236
rimO,76.7551650645184,30.6948718435296,24.884704416918705,7.574924423804387,16.229986207458353,13.80602254403927,56.79710360669427,55.13665929401926,mRNA,1326
gstB,227.25404852595207,64.91451365952192,157.88094764035506,146.84721909304994,223.10406877525284,68.12732655702949,53.929795476173716,62.6533259077651,mRNA,627
dacC,33.84118000849589,56.38875043574431,109.71610326461914,41.747089717226174,111.80882019477231,71.0155174584497,40.884433478196534,25.39812020034922,mRNA,1203
deoR,107.27520303088421,107.25006604616664,43.474463842996315,57.34587053910409,92.15168058108269,72.3588375233046,44.55070061075221,50.319398223023896,mRNA,759
ybjL,24.1464647391581,40.23467780201685,19.5712443990713,19.858342795501414,11.700799664985544,21.716234748987027,26.43711504214566,24.594341358218188,mRNA,1686
ybjC,70.67871449691069,141.32430577958417,114.57332658622987,78.47148270284858,80.95269162157611,21.188409598838035,101.39925086926415,128.82364985549154,mRNA,288
rimK,22.54204847742002,60.09804365377666,182.70829488834002,67.66680826646522,121.14974754304875,54.062121501354206,83.40305579454774,84.5900847204322,mRNA,903
ybjN,170.69576331329372,341.3115309393731,276.7053925101401,107.04146347726095,218.0670473870033,25.586004043879896,196.55544954995392,189.87547947624057,mRNA,477
rlmC,54.136887699761374,24.055200983759008,29.252764234782095,11.130706766361499,11.129338946337798,5.409806706086307,36.78987377563447,23.217278572203732,mRNA,1128
artM,212.98697821490572,20.279721008729567,147.96913926831482,28.776786880566288,88.46434186172925,54.72880685619152,18.379661238516604,57.08882399293742,mRNA,669
artQ,227.11821227459166,37.84416556440747,138.06325546792553,42.026568142111365,142.57261942493227,8.510825612922392,15.00557070780566,42.61358242820099,mRNA,717
artI,222.4641505476533,55.60300555262329,90.15606026457432,40.02188553150746,225.4016936953847,41.682117243615814,77.68984881096338,62.61052992012318,mRNA,732
ybjQ,376.9531439835237,41.87386837913605,0.0,201.50701731101853,210.33861754665932,18.834141865633814,85.38884283727505,101.03815674940512,mRNA,324
amiD,220.45635135498495,65.30509436746128,119.12316988026788,114.82710344965568,127.3301986516543,14.686551057678352,35.14197864061139,60.40403883646747,mRNA,831
ybjT,56.89858777109791,18.96175171885406,23.058782709178338,38.0201919454752,77.70205136778279,21.32167003656658,30.074057854637754,26.689324424371165,mRNA,1431
ltaE,60.94452028476131,67.70026624171697,98.79376663722816,72.6761835810813,60.854349482456115,18.270245402590884,47.55187056207534,50.09556514281882,mRNA,1002
ybjD,36.80916776692636,16.355796690584786,19.889763747338275,12.108920778739742,39.997768902467435,7.356554508095666,18.529224485484644,22.363599251586237,mRNA,1659
ybjX,122.99377507619505,81.97663658513645,199.37835683887738,9.272226220678984,200.472201236234,18.435836750650623,131.56589077646612,98.90139814745395,mRNA,993
cspD,1718.9063365648678,1869.2494844446333,3226.384876668233,643.5824122118069,2510.778866293807,5586.959843021614,266.41318965229823,305.5393860102011,mRNA,225
clpS,951.1901764070222,295.8564906039893,308.3842809049926,677.9675348781932,240.23918836367085,57.030485649208934,234.6198111603632,353.53912043903995,mRNA,321
clpA,411.2216116183895,178.7501100769444,347.7957107439705,327.16554346027334,243.37495127824403,273.355608421373,442.1319530309499,440.4145425424663,mRNA,2277
infA,1115.3682068553578,2416.064844012617,1356.0459475411317,531.2650761982807,868.0448787578066,1504.667333703786,2175.6609270867343,1968.1679301048507,mRNA,219
cydC,35.46249089740466,39.393534712079216,19.162089463899072,22.359663673750113,62.48827442244418,7.087412269994605,48.19858027748627,36.75394970257106,mRNA,1722
trxB,126.43148928639923,323.0269846390495,239.10955113647972,28.59416346936097,417.72053010655617,132.65786879272514,219.57131015299302,260.9420222136811,mRNA,966
lrp,287.85512813287266,411.12525317697214,666.6084455926103,490.380713456185,605.0506070289549,764.3237208017213,357.0806155013321,394.5999285413131,mRNA,495
ftsK,86.72756545786335,95.20795336729881,206.74886000522682,61.46605027751948,129.89887081255102,53.5286137233803,125.57938089451882,102.01055404744453,mRNA,3990
lolA,232.82400069570573,155.17962987562183,215.6674382799621,138.13716345076608,325.2759735744778,59.826097690836825,188.35774155281263,128.3778932815971,mRNA,612
rarA,60.58175528306629,40.378373079881186,98.20570850248274,66.01569179763452,152.11989304713754,31.782614398257056,58.32362925938877,60.08161820991412,mRNA,1344
serS,613.9700860242078,419.7102352618741,459.3566318816827,171.5488974787718,488.2301187357309,849.5028256796319,662.1102384273162,763.76407120548,mRNA,1293
pflA,302.1729656224198,146.47377441122893,44.530523693433466,67.77563958140767,58.086266426693044,24.70551402617553,284.1685377013769,356.37425975741587,mRNA,741
pflB,1043.1843905772678,279.30585531208226,187.8942333503481,515.489699192081,96.62280225084109,318.0767296414268,6487.307933613527,8024.686740074567,mRNA,2283
focA,806.6270074053023,237.1876460636378,76.91635910683964,241.93849523302495,39.71428443188672,7.112193431777804,1051.5367289261637,1571.9558820704651,mRNA,858
ycaO,92.47232152236356,161.78864307305037,18.73771610268836,15.685384390347927,61.10437737390623,17.326127099560917,105.60868807472178,92.94821915618188,mRNA,1761
serC,130.84324006039665,12.458341005362792,212.10268723401234,164.48506689596172,153.15652273732394,84.0531951028286,189.12570149082413,191.38797956168307,mRNA,1089
aroA,15.853169606783705,42.26521294342704,25.698690075416046,24.771890697472447,34.918486680766115,19.010161883069642,136.46254322592557,94.33375569407076,mRNA,1284
cmk,386.87296356203746,39.66998056970783,96.4828013357725,194.5725652982912,120.60967820542513,17.84287124112677,319.08462323402784,330.2352386388452,mRNA,684
rpsA,972.7823070542547,4392.7038699661425,2858.1733083876697,666.0231936929943,1533.079261677094,6346.498255755187,6337.137561966371,5489.3052773338095,mRNA,1674
ihfB,1499.8767202712834,1475.7232771931317,2084.028508852687,464.0372123340378,685.9019960552004,1199.040947403719,404.4734660713029,436.48483715743015,mRNA,285
msbA,69.83008499180198,69.81372223759904,169.79649085849505,45.943280896350444,88.18385301856873,6.978001102876335,130.06053591681004,121.03781933753781,mRNA,1749
lpxK,144.36503386603033,41.237487400729734,267.45384443229347,55.123500176266475,147.17982933116105,18.547908706581627,77.8621667209195,35.37871020526283,mRNA,987
ycaQ,16.50889681679666,11.003352274809474,26.761652925250775,16.97139393411161,27.63573077255378,9.898235141063026,12.465524501791979,11.505074783143941,mRNA,1233
ycaR,889.8566021906132,444.8240444209863,721.2484821165946,379.63617132744224,137.20103094501678,33.345693794892654,302.3604926696953,214.66467401185088,mRNA,183
kdsB,245.24662379650937,272.4323966835358,220.86424402164795,109.81105299247348,290.49937160217115,16.338050775007645,207.81381027866942,184.05987109048257,mRNA,747
mukF,92.31505566943437,61.52894945505705,49.882264636181716,94.90126403972616,142.33440285112283,18.44977162347802,141.73386158023888,130.31860217474295,mRNA,1323
mukE,86.6190203196182,96.22080393503603,93.60884555130271,130.60029272530824,150.087085219184,17.311381459476188,235.4551921640606,177.99913572022862,mRNA,705
mukB,4.5629835855436625,79.07318252092402,81.3647833726017,62.66929740178177,124.22433626105392,98.48976943320011,180.53969191687477,152.14837968612505,mRNA,4461
ldtD,88.11891677536916,51.39065664712152,53.56675009226332,35.32915238569806,70.84371414635433,23.11462865327786,34.931799342521614,36.01944678923598,mRNA,1848
mepK,407.85094267069775,296.54936294732414,300.52020088191443,204.30219661798097,767.6724350494985,22.23046252992843,296.76122428692315,266.3432066443335,mRNA,549
gloC,439.7786679807776,209.36934189568024,356.4503493793818,333.2616055528384,631.0158526399779,84.75363839535214,346.2991959511711,244.17554547772903,mRNA,648
aspC,239.27504353614094,91.1310384875908,360.17005435671257,70.27952551052768,243.9403720400604,348.40790393253076,175.5095610962631,184.15921970747996,mRNA,1191
ompF,130.84324006039665,622.9170502681395,878.7111328266226,903.8992461198645,551.6928507204678,941.3957851516801,454.46623791078633,209.42454308058515,mRNA,1089
asnS,203.40940531873227,271.1489892473392,259.0780147217532,131.43926676851152,183.05362388090873,413.78650008865725,303.8892008470046,261.7039708866819,mRNA,1401
pncB,152.2853100382315,67.66650052289317,137.14512908077393,38.96395040274442,181.87568085016295,15.217610883953505,98.37816805691043,122.45522239454087,mRNA,1203
pepN,62.32061163447464,103.84334753034888,214.67700228326885,57.65987247970502,227.8657765047138,65.38971871604666,153.52345336759214,193.35292729036564,mRNA,2613
zapC,337.3834769355294,224.86961361613388,121.53634643401179,186.52030756625518,99.0836174543728,11.238051499936198,42.45854063731909,28.13438176889513,mRNA,543
ycbX,73.35304423463164,12.22264266201809,89.18140015360595,16.589766913755373,80.78439080739405,10.99506660264028,83.08103627410546,69.79825098688634,mRNA,1110
uup,32.005455621242575,28.442627578281094,34.58817406376751,43.86945224477907,50.75698516766456,15.991252527424935,60.41663408297763,86.93094241080894,mRNA,1908
pqiA,16.232432037568003,64.91451365952192,26.313491273392508,50.72903932305363,37.18401146254214,4.866237611216392,35.544637927478135,29.586292789777957,mRNA,1254
rmf,2544.433721888785,403.78373079881186,982.0570850248274,1948.085697575479,672.5300534715553,1380.2735395814495,365.95218358832165,298.7842635303838,mRNA,168
fabA,823.631725004462,2221.9775243957743,1271.5652430379266,783.8076422573545,1862.5238218171783,5996.442392827227,1676.1879206669716,941.9325965632404,mRNA,519
ycbZ,150.26752247384076,30.81688439486674,37.47543220537672,52.284614634493074,46.84668931999477,10.39567625973655,99.49909454973788,114.01648216491645,mRNA,1761
matP,134.8044355967568,119.79808701845546,72.84132021376205,35.107182842775515,114.81013422030966,80.82466178099808,47.50107813464308,69.85684479892646,mRNA,453
ompA,2326.898081881002,2371.9675990210326,2567.499099523123,1284.892007522531,842.4391832150897,8933.570829822478,8355.310575495208,5211.821830803897,mRNA,1041
mgsA,399.1268583354956,798.0666679317694,1509.6720679597345,605.4328483914765,1250.3100485745692,412.13533964798705,391.78410242985024,475.47367882073,mRNA,459
yccU,295.0068083349315,98.31256054231943,79.70318371215991,70.76333383831755,95.30216538727356,221.0964479878752,89.10140122150442,144.96779011871172,mRNA,414
hspQ,192.03273372745542,298.64758957195147,1763.9968772521431,160.56219521589142,355.29889617365194,1304.8862062378748,425.3331039441626,398.05220998633564,mRNA,318
rlmI,51.27322361488734,34.17413943284655,55.41077759334039,39.3565342858955,22.58707148519078,20.494582584266517,46.45841323136376,88.87285727176894,mRNA,1191
tusE,123.36648348551684,164.45010127078885,99.99126683889153,68.48420308612239,135.8646572669809,18.491702922622288,46.57573245669549,66.13406623597426,mRNA,330
yccA,370.09945045655047,493.35030381236646,749.9345012916864,210.52551319067254,779.8631327124704,610.2261964465355,235.20744890631215,243.0426934172054,mRNA,660
cspG,382.2623431945592,891.7364646373761,774.5802360759203,495.144003533467,791.4594682482153,401.08764085687784,2374.0503628279007,2940.637283196771,mRNA,213
ymcF,430.80359312402703,789.6215180065655,1047.527557359816,509.3034503465304,455.470089123593,1000.9001105736827,748.1689086694577,663.9650300675194,mRNA,189
ymcE,88.11891677536916,411.12525317697214,714.2233345635109,195.6691516746354,186.32867282328812,343.41733999155684,133.07352130484423,94.47723747996322,mRNA,231
gnsA,116.98545847764527,311.8881230997719,758.5544380881425,48.10512349599912,783.3300239668692,105.21141318043715,353.3331427749313,326.1093610946317,mRNA,174
torR,29.372972258456393,39.154786016854494,47.61488897090072,6.039171347982574,31.054778803881348,8.805572820296328,8.871568086989617,12.596964997328431,mRNA,693
cbpM,532.1691444473275,88.67407421464105,215.6674382799621,101.20940688471973,298.90224598735796,59.826097690836825,20.09149243230001,53.49078886733212,mRNA,306
agp,163.89267129718417,10.923617838035492,26.567727904053307,186.00647751786326,147.28516468942277,34.39278079811392,81.67628445304571,79.07334006475183,mRNA,1242
wrbA,2693.60487811342,45.45103301453964,55.27155453406065,207.5047136128927,54.072768118316006,30.664632987263094,169.9195063495524,210.19998439323479,mRNA,597
putP,40.468130765626796,44.954053528297145,87.46750975966654,27.73456424222613,294.7425725839554,101.09777939803438,29.538088774723377,31.81798017714865,mRNA,1509
ycdZ,206.86453023486055,358.48116587992087,67.06731312364676,96.97288919376409,324.4182913765227,186.0445720873584,268.66245673191423,177.43286063310165,mRNA,492
clsC,42.94402906141409,9.540881402841126,23.204724371894656,17.07021470891783,16.395481847407822,4.2913234630558055,8.6469714265595,9.208540868300215,mRNA,1422
opgG,79.51355380902453,97.16046022346411,64.4474962047543,18.527988971505913,120.26145053397606,11.918480399346397,214.13920742785385,255.75283427193173,mRNA,1536
opgH,56.0095473371745,101.32686074762638,51.882261095651266,29.28285937339003,83.18505902478357,100.74489092277709,133.52076132338055,152.70106331372358,mRNA,2544
lpxL,132.6089236163536,73.65436131835006,71.6549794936682,21.81183449720872,93.46780330549305,13.251383201879165,63.415818133220554,63.97986212405328,mRNA,921
solA,54.5723050271053,84.87036057540712,117.95216463568974,13.464275852499487,129.8181336459839,21.813268863146934,41.20641209305499,46.80802543243218,mRNA,1119
bssS,399.1268583354956,904.4755569893388,1682.2060185837042,3003.4575340384395,1392.5328165999265,622.1914159847029,669.0466979955905,667.565045064305,mRNA,255
yceB,181.4212992434071,120.91919211087415,58.818392258171485,8.952183409950639,79.9203866276358,10.877472307424876,49.3154814247364,103.09133854431282,mRNA,561
grxB,471.1914299794045,125.62160513740817,305.528870896613,41.3347727817474,138.38066943859164,18.834141865633814,137.57091346005427,154.92517368242116,mRNA,648
yceM,132.17837516305377,44.0491342689613,107.13350018452664,43.482033705474535,155.27389401940673,72.6459757674447,49.902570489316595,48.41958420848116,mRNA,924
murJ,26.504517936341507,61.82938377856808,85.9299949396724,14.16846215468099,33.86002005325539,39.72826799782133,32.020816063978145,29.8378306650587,mRNA,1536
rne,146.94783579018718,106.45898740458318,103.56910877851287,69.09562653559044,174.5003695971393,95.76682304559566,267.26225385226206,247.971611818879,mRNA,3186
rluC,42.40722869814641,84.7945834677505,34.371997975868965,92.42196851668831,123.29717646978516,44.49566015755988,131.2853458623104,118.21464339680401,mRNA,960
yceF,69.59134965849667,23.19168094844458,112.81066002336479,41.4937526770618,58.2476171667672,0.0,26.273490103776947,54.09427469045074,mRNA,585
yceD,2339.709169552905,2469.114307873195,2528.514793627142,3995.9322584009938,1975.5033499164465,502.6767518620886,3268.331570668115,3033.235147104555,mRNA,522
rpmF,5966.258382359908,22533.916893958525,17826.029295071352,13479.055603578952,11739.643385503474,13922.97701087785,5547.33034156642,5387.075791928629,mRNA,174
plsX,532.1691444473275,3331.611645492942,2125.8647487596268,2051.5420314470216,1721.4090133053444,2364.555289685455,282.71600065450735,274.07661343452077,mRNA,1071
fabH,384.06546745491084,170.65576546968654,34.58817406376751,566.7933230025457,270.70392089421097,57.56850909872976,704.0551758469661,676.0024600630011,mRNA,954
fabD,372.0892324482524,87.52989261187149,141.9230884164912,785.7273622891676,308.5442539224341,45.9310040336102,720.5716543945534,747.4216163152768,mRNA,930
fabG,1357.0313183406852,443.0084360764108,1346.8211451769064,2418.84341784454,846.686362102965,157.74554738073707,1346.7040356050236,1397.0484073644277,mRNA,735
acpP,7128.708824194739,16429.397775692418,22833.448781944342,10941.419000322918,19939.428308270584,19851.662340096158,8307.577798067041,8798.760799660855,mRNA,237
fabF,458.8994796321158,633.5698346060585,664.1931976013326,386.16562180339,397.0923557803065,1645.9402239097374,865.0261035254385,798.6407346539935,mRNA,1242
pabC,25.130209598901576,33.49909470330884,40.737182786215065,25.83423298859212,26.569088532209598,7.533656746253524,41.74565649822337,41.762438123087456,mRNA,810
holB,40.50839756240851,26.999270357890705,32.832953290382285,31.648863338860316,80.30209593690215,6.071902452204333,55.0566867249296,32.57349531025598,mRNA,1005
ycfH,76.52432246282059,102.00852146496301,41.349772001045366,19.92926544834249,103.3797241760787,7.646944817625759,105.93352682819838,76.57628722060176,mRNA,798
ptsG,127.7539944044578,264.9091589508523,207.09488320188828,79.96721993707301,112.55733112494651,578.7361416787227,2345.156336334199,2334.615551602154,mRNA,1434
ycfL,646.2053896860406,107.67566154634983,87.293963113318,290.081530414763,284.66880570224566,64.57420068217307,138.2486026889215,196.30270454170136,mRNA,378
lpoB,348.7697313492415,84.53042588685408,154.1921404524963,126.46702092920141,391.08705082458044,38.020323766139285,124.4921446973356,103.68214589798768,mRNA,642
thiK,123.36648348551684,65.78004050831554,199.98253367778307,98.41433628672401,228.2526242085279,14.79336233809783,46.57573245669549,68.77942888541322,mRNA,825
nagZ,238.0756698843307,26.446653713138556,128.64373511436335,112.58286797133827,155.5690052214904,17.84287124112677,197.74258341263695,190.37715850677384,mRNA,1026
ycfP,562.3057948925491,474.7247398562828,182.3045196510177,181.89583713072815,601.107279223195,22.476102999872396,387.7880044875144,641.0619845912533,mRNA,543
ndh,311.9612226070541,467.83218464965785,50.57029587254284,328.3976430660207,74.21021279686128,9.35212561603886,491.1330684571545,407.2186124438093,mRNA,1305
mfd,47.2421694809638,27.551474755985083,134.01788592854044,21.611718667219098,131.1111679526792,30.095286740908335,71.78905324700409,86.10666935510662,mRNA,3447
lolC,33.92578295851713,45.223777849466934,27.49759838069517,55.10441896466699,56.791426737598016,10.17043660744226,111.43243990264395,76.38484650255027,mRNA,1200
lolE,179.8475241174402,43.58918346936572,0.0,147.2364526858267,96.51301436700233,9.802830465004586,111.10837381235793,126.21248303347376,mRNA,1245
nagK,111.59797025828001,14.876242713640437,289.44840400731755,173.46327755366525,108.15541795595189,53.5286137233803,77.52408099699973,86.148323123177,mRNA,912
cobB,72.69810633967957,48.45404769585743,117.8468502029793,148.4730275901516,185.74639572071533,7.264597576744472,95.14756773296364,83.13996898236766,mRNA,840
potD,58.32512829544492,116.62292282097492,94.547616208694,61.558017631269934,179.8552196485535,128.2232695494153,218.73245127943815,182.3897958513617,mRNA,1047
potC,128.0218224849703,102.39345928181193,41.50580887652101,67.38347864798065,38.349722126679886,7.675801213163969,57.999968719658526,94.7089741001971,mRNA,795
potB,49.167801389155265,114.69798729937266,39.851591856079956,29.316238304445843,43.319166085124344,22.109644798787517,137.36466021648596,88.29856307230622,mRNA,828
potA,35.80557568181228,95.45916168752916,29.02121201128778,19.140508240624456,48.896937338301306,21.467940068479706,173.03068944334368,144.91910820310457,mRNA,1137
pepT,232.25474886026396,22.114316796805348,80.67755026120832,188.9625706813501,67.23473503872111,29.839911806676557,285.6037579496144,372.6306983882707,mRNA,1227
roxA,72.56851969736283,84.6434344776119,205.8643729036002,123.09252188682129,127.87261860421731,59.826097690836825,87.67196697730914,131.29557267436064,mRNA,1122
phoQ,27.865119473114685,37.144786734675094,180.6823712899888,44.114472594072296,136.25523328376482,33.41416544539551,38.92468811062641,30.622652846431617,mRNA,1461
phoP,90.87263292459946,60.567559619821786,294.61712550744824,73.48916634076294,178.8075935817231,18.161493941861174,96.06244819193444,99.05347867039895,mRNA,672
purB,44.54150935472708,108.85373224160531,144.40751884828973,16.484162668432084,104.64848874830913,22.25478469899838,118.8343633359014,127.34787371478632,mRNA,1371
hflD,190.23803528140448,63.39781941514056,205.58952060332837,41.72107906942727,189.9565675433677,19.010161883069642,134.06846352020756,91.78419472936615,mRNA,642
mnmA,36.775916486197424,98.04613083895269,208.65386305134547,43.85518575624419,132.845442661048,11.024863531102719,245.75325499508432,203.06205161343857,mRNA,1107
icd,488.14076199305225,531.4065023078847,580.2850497604736,139.17031411408473,1194.1754000358235,268.28489851766153,243.26605585295627,300.0615187493124,mRNA,1251
ymfK,60.31250303736378,120.59674093191184,97.76923868691615,31.001079586310546,61.10890362408208,9.04038809550423,40.98664456189203,54.96475727167639,mRNA,675
minE,457.4262870811298,1168.7043713907185,1730.1859655268872,601.9086014061193,2142.692504943083,777.0670666360378,305.0972137331851,388.25898436288253,mRNA,267
minD,225.3373037835086,283.6915953656598,405.8686107851686,265.6254863446977,694.8649998968101,82.56443002351651,325.1707963397338,409.37231037212854,mRNA,813
minC,146.23182309705658,194.93007693735748,379.2772190440713,188.81260972179652,234.48365849008252,52.605706590218574,147.95825353700246,148.94417934610584,mRNA,696
ycgL,186.7474291294521,82.97940889810447,201.81723582161592,248.29305026467065,131.62667713204755,18.66135157328855,65.80424585624867,120.13344141947617,mRNA,327
ycgM,123.36648348551684,82.22505063539442,249.97816709722883,128.09082429071037,127.71277783096205,55.47510876786686,34.931799342521614,56.213956300578126,mRNA,660
dsbB,191.6710901611137,76.65047093129989,186.4243958013232,22.068565129238014,94.5679422332884,183.87230024754365,69.4688890879526,67.81544080129564,mRNA,531
nhaB,66.00346879088936,52.790402158910815,106.99454622838587,7.599486435554726,76.76088807457441,23.74420997846442,69.77298441956327,56.61281934597019,mRNA,1542
dadA,31.34021520417287,93.99861446771418,431.8329537845893,113.40810638502518,403.1383641030417,75.16258000881115,9.465737774109014,8.40040102304523,mRNA,1299
emtA,99.7817145838739,22.168518553660263,161.7505787099716,62.91395563104199,108.42532452482592,19.942032563612273,40.18298486460002,49.924736276176645,mRNA,612
dhaM,0.0,248.58736238607617,627.8521406162956,40.11133341822844,770.9529389103102,167.71544511215566,476.58889025455846,534.4555352790942,mRNA,1419
dhaL,32.15714024503994,192.89763063753665,312.7688915339735,39.6696279066533,342.8167939760219,96.40224272457117,410.3520693696537,425.79681981787223,mRNA,633
dhaK,38.01208174623768,152.01269865367036,277.28670635995127,17.1938760730798,349.97517877511376,34.18634153762103,289.891533666043,287.32195163024113,mRNA,1071
dhaR,10.601807174536603,7.066215288979209,17.185998987934482,7.411195588602364,43.901267379393204,12.713045759302824,11.207285622392352,9.09343410744646,mRNA,1920
ychF,55.92162026129197,198.78583670095355,120.86856431074798,89.68169451754122,266.0558453294065,178.8208634275562,171.71602460682786,178.87084672889193,mRNA,1092
ychH,145.91734605813818,3403.9402682394466,2010.577085900292,1140.0397009159362,2532.634084279979,415.5662269707589,517.8420146260553,1052.1005483454187,mRNA,279
dauA,84.81445739629282,24.227023847928717,19.64114170049655,12.95402254142262,22.417668449051845,14.529195153488944,21.9571310152993,29.87842635303837,mRNA,1680
prs,515.328348736969,543.8302399619442,591.7204714833138,164.22723806165777,219.447218572997,862.5560160742169,488.0134498864517,397.1183249454468,mRNA,948
ispE,430.0451360938791,222.93411615934403,232.3740708227761,394.93628853264624,178.92035851355934,85.9473516121881,124.47528498109816,130.63806745909,mRNA,852
ychA,201.0416767912126,100.49728410992653,81.47436557243013,140.53822745794116,90.77771915171613,22.600970238760578,157.49497678875179,163.0082262223736,mRNA,810
kdsA,238.0756698843307,142.8119300509482,231.55872320585408,309.35814155602526,201.3657236125359,85.6457819574085,280.4349364761034,269.29327672578296,mRNA,855
chaA,18.488165100009333,49.29022108933726,119.88053789948847,22.047089297076436,68.41359308702471,60.96719492199719,33.50406912416242,45.591059285290164,mRNA,1101
ychN,402.5092893383389,344.92711919084957,466.06098950330795,1560.5628198532595,506.6139762497593,155.142253333865,169.33041715188443,184.95120218535172,mRNA,354
narK,131.60864078735094,38.98601538747149,23.704826190254455,3.6078842621999336,18.037204499237117,4.383808882518215,1776.6032085152012,1472.1956253262458,mRNA,1392
narG,21.747296768280215,18.11850074097233,17.626665628650752,3.5770476445742947,26.824560537326995,3.259755322898161,1991.8589684925896,2060.304029023687,mRNA,3744
purU,120.73232369579048,144.84484008726065,39.1424887981426,61.5608626660544,82.96930671535202,50.67121441430306,134.92044918060543,125.56058482879811,mRNA,843
galU,201.53930470406215,119.40271379397208,108.90137972552542,216.39367434008847,167.700930091917,328.94481436611926,260.393698949314,298.91288353190345,mRNA,909
hns,3490.9138986300236,5276.107415771143,2151.9859602283177,784.462100836206,2776.75854605647,5777.987174083139,2320.348990143344,2137.615959750458,mRNA,414
tdk,131.75061343113447,87.81316087275134,53.39339491397121,39.27806685450025,66.74516172533235,9.87421029848763,32.331697773337154,21.188584328030586,mRNA,618
adhE,349.9071784959166,304.19581513094346,394.58437138217283,159.52349249009572,633.3242656010164,132.26128323579618,1203.8678111228378,1743.2480183557677,mRNA,2676
oppA,1135.0170033915658,324.2145838472813,586.345847823647,582.1250514230921,875.8275369556039,97.21740874760981,727.0608823938568,776.2850734371574,mRNA,1632
oppB,751.4505671593372,250.42482848239024,143.3099589873364,302.639203648771,282.3506558186769,92.75968241315415,226.96187542415782,306.86637574314443,mRNA,921
oppC,694.190938425103,223.8800883636977,217.80275945105083,466.8578420869142,295.94281780926536,73.84475424545533,338.17363499910914,303.71469692197417,mRNA,909
oppD,642.3816891553539,107.03852745435961,162.70768272600694,401.17965121456314,302.4395506735989,24.07203930755564,331.95544227272023,403.55476808194356,mRNA,1014
oppF,668.3885597797405,364.49014983152455,295.49657961344064,350.63609120158407,492.51952174633306,133.58185394849536,296.6943673510094,320.3060372175172,mRNA,1005
yciU,61.68324174275842,123.33757595309162,299.97380051667454,273.93681234448957,179.34134759241476,221.90043507146743,135.06962412441692,168.64186890173437,mRNA,330
clsA,41.79767920967203,92.86196683668776,112.92648205624299,94.53101270158348,74.87900207486176,4.176770680674439,74.69332042849933,45.560532283715325,mRNA,1461
yciI,205.61080580919474,365.4446694906419,555.5070379938418,76.09355898458043,295.88303138142504,123.27801948414861,82.8013021452364,88.17875498129904,mRNA,297
tonB,84.81445739629282,56.52972231183367,45.82933063449195,8.137783391406519,57.289597147576934,16.950727679070432,12.808326425591261,37.88930878102692,mRNA,720
yciA,51.01621497521372,170.014202441605,82.69954400209073,29.369443818609987,85.4006417106737,91.7633378115091,69.33830846936621,38.28814361030088,mRNA,399
yciB,113.0859431950571,100.49728410992653,61.105774179322594,77.50269896577635,116.23976232841699,22.600970238760578,54.07960046360755,78.80976226453598,mRNA,540
